SPUID,EcoBoundaryName,EcoBoundaryNameShort,AdminBoundaryName,TimeStep,Aboveground Very Fast DOM,Belowground Very Fast DOM,Aboveground Fast DOM,Belowground Fast DOM,Medium DOM,Aboveground Slow DOM,Belowground Slow DOM,Softwood Stem Snag,Softwood Branch Snag,Hardwood Stem Snag,Hardwood Branch Snag,Black Carbon,Peat,Softwood Merchantable,Softwood Foliage,Softwood Other,Softwood Submerchantable,Softwood Coarse Roots,Softwood Fine Roots,Hardwood Merchantable,Hardwood Foliage,Hardwood Other,Hardwood Submerchantable,Hardwood Coarse Roots,Hardwood Fine Roots
47,Pacific Maritime,PM,Yukon Territory,2,22.339375938539654,3.8203355097774057,22.66003086291721,4.045249018940871,34.325342437340815,42.77428588021538,124.6546381488887,8.482971468394549,1.7899496403474568,1.4378717861498511,0.3055138426820871,0,0,24.820244248463077,4.248666340338331,15.761044693154572,0,8.609795657620735,1.3424539337774717,3.734354906954942,0.22594227307044543,2.7046327561746577,0,3.154339475496337,0.4925746476068795
47,Pacific Maritime,PM,Yukon Territory,3,22.471190462363005,3.8234757286386305,22.662619365650905,4.009482880207081,34.29769025909917,42.88446317605967,124.62867845320369,8.319389710701634,1.7351679623007807,1.4273145113786267,0.30112085486962076,0,0,25.019990376079583,4.272170277019572,15.843204765499907,0,8.671061037,1.3489874142351057,3.749122646909975,0.22655621282138502,2.7125683422797078,0,3.1682609741730485,0.4943791326856546
47,Pacific Maritime,PM,Yukon Territory,4,22.60199281524562,3.8284453220279926,22.662664996308067,3.975803306978172,34.264794703525176,42.99476077090922,124.60337417968523,8.163021745,1.6875876316029634,1.4172301361452881,0.29732106560029203,0,0,25.219541536342746,4.294774045282205,15.920395244455877,0,8.731467730828902,1.3550355504301728,3.7638945351065685,0.2271701525723246,2.7204997801431974,0,3.1821741763666385,0.49617532128130887
47,Pacific Maritime,PM,Yukon Territory,5,22.731571436867913,3.834870948205056,22.66086880771241,3.944123186181378,34.226954444011184,43.105174516522446,124.57877095899049,8.013606232318121,1.6463167763185187,1.4076020674835938,0.29404395476757406,0,0,25.41877328200576,4.316585499406802,15.992923099897954,0,8.791024034911601,1.360652269502958,3.778666423303162,0.2277799440817038,2.728431218006687,0,3.196074933835547,0.4979673616354028
47,Pacific Maritime,PM,Yukon Territory,6,22.859764545809035,3.842445637294351,22.657815701923955,3.9143554047439295,34.184455709224864,43.215696116416254,124.55491442177662,7.870877685,1.6105755270340905,1.398401267702621,0.2912272987480607,0,0,25.617540424614006,4.337687604,16.06107870873537,0,8.849750690682221,1.3658666091443836,3.793454904465997,0.22839388383264336,2.7363626558701766,0,3.2099673948213354,0.49975110550637586
47,Pacific Maritime,PM,Yukon Territory,7,22.986426953614362,3.850903901836012,22.653991023205265,3.886416997834618,34.13756398662607,43.32632142234907,124.53183775397609,7.734587208482324,1.579666979167531,1.389611143836128,0.28882131864302724,0,0,25.81572681,4.358138435117354,16.125164892602026,0,8.907655995,1.3707283482531756,3.808259978595074,0.2290078235835829,2.7442982419752266,0,3.2238391145993215,0.5015224046526677
47,Pacific Maritime,PM,Yukon Territory,8,23.11145495,3.8600300332688975,22.64981374395394,3.860229148863797,34.08654476367468,43.43704213783777,124.50956584503828,7.604498353148101,1.5529937859341425,1.3812151029178732,0.286767939,0,0,26.013208001128323,4.377996067467001,16.18546788,0,8.964760687944382,1.3752582280371353,3.8230774974488315,0.2296217633345225,2.752237976321837,0,3.2376817966863847,0.5032729625911576
47,Pacific Maritime,PM,Yukon Territory,9,23.23474898990318,3.869641509,22.645628168219496,3.8357171894833786,34.03164693486431,43.547854114640806,124.48811943617103,7.480378817419297,1.5300249724141937,1.373204848464736,0.28503812233994014,0,0,26.209876133507006,4.397310280172236,16.24227804833531,0,9.021081363609966,1.3794977309118666,3.8379074610272705,0.23023570308546207,2.7601735624268873,0,3.251482996357844,0.5050027793218456
47,Pacific Maritime,PM,Yukon Territory,10,23.356246836965813,3.879588992226196,22.641708079944912,3.812810599586835,33.97310694996391,43.658740759791925,124.46751926858205,7.361996299768529,1.510283490828238,1.365559639268914,0.28358208955223885,0,0,26.405623356259284,4.416122555648661,16.295865032812593,0,9.076638762828438,1.3834675980851718,3.8527457210888305,0.23084964283640166,2.768109148531938,0,3.265230268889018,0.5067035583616105
47,Pacific Maritime,PM,Yukon Territory,11,23.47589042005094,3.889752184049182,22.63828578065758,3.7914388590676418,33.91116125874242,43.769706221532694,124.44777778699611,7.249143388117778,1.4933711099864768,1.358254585881045,0.2823749512581617,0,0,26.600325222138334,4.434461932,16.346490172815745,0,9.131441182082915,1.3871968672479738,3.8675964258750715,0.23146358258734126,2.776044734636988,0,3.2789070213136653,0.5083752997104528
